step,user,action,click,ctr,prob_taken,prob_optimal,regret,policy
220,105,5,0.0,0.4818181818181818,0.12812901253154726,0.9297978527680473,75.24519123838449,thompson_0.1
221,180,5,0.0,0.4796380090497738,0.8860438701940296,0.8808560446160443,75.2400034128065,thompson_0.1
222,82,5,1.0,0.481981981981982,0.5188099456401521,0.7839319172312837,75.50512538439763,thompson_0.1
223,89,5,0.0,0.4798206278026906,0.6905663918872209,0.8287921633198548,75.64335115583026,thompson_0.1
224,149,5,1.0,0.48214285714285715,0.36385283363257304,0.8488237637801889,76.12832208597787,thompson_0.1
225,0,5,1.0,0.48444444444444446,0.5177543432914289,0.8196497913022989,76.43021753398874,thompson_0.1
226,180,5,1.0,0.48672566371681414,0.8906919612955008,0.8826032324545127,76.42212880514775,thompson_0.1
227,135,5,0.0,0.4845814977973568,0.29392470642582974,0.8287186615239843,76.9569227602459,thompson_0.1
228,58,5,1.0,0.4868421052631579,0.5914103259329613,0.8794666019643487,77.24497903627729,thompson_0.1
229,14,5,1.0,0.4890829694323144,0.4512303432171037,0.6542210181528451,77.44796971121303,thompson_0.1
230,58,5,0.0,0.48695652173913045,0.5995287441454558,0.8799908444857646,77.72843181155335,thompson_0.1
231,67,5,1.0,0.48917748917748916,0.917535364193874,0.928604218871766,77.73950066623124,thompson_0.1
232,148,5,0.0,0.4870689655172414,0.5436800560721564,0.8218560185761571,78.01767662873523,thompson_0.1
233,144,5,0.0,0.48497854077253216,0.24855715098442022,0.9161608036675889,78.6852802814184,thompson_0.1
234,157,5,0.0,0.4829059829059829,0.09662056728955176,0.7445913639182609,79.33325107804711,thompson_0.1
235,45,5,0.0,0.4808510638297872,0.28520762360088026,0.8708229089907171,79.91886636343695,thompson_0.1
236,24,5,1.0,0.4830508474576271,0.6972176774163177,0.7827244236627019,80.00437310968333,thompson_0.1
237,39,5,0.0,0.4810126582278481,0.15367819848007616,0.8587001162250524,80.7093950274283,thompson_0.1
238,92,5,0.0,0.4789915966386555,0.3567728579836371,0.9628874155276977,81.31550958497236,thompson_0.1
